Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2356574,TRATTORIA #10,TRATTORIA #10,13391,Restaurant,Risk 1 (High),10 N DEARBORN ST ,CHICAGO,IL,60602,01/13/2020,Canvass,No Entry,,41.88221569794795,-87.6295562535779,"(-87.6295562535779, 41.88221569794795)"
2356580,UNCOOKED LLC,UNCOOKED LLC,2709319,,All,210 N CARPENTER ST ,CHICAGO,IL,60607,01/13/2020,License,Not Ready,,41.88594495760403,-87.65346178255953,"(-87.65346178255953, 41.88594495760403)"
2356571,ST MATTHIAS,ST MATTHIAS,2225081,School,Risk 1 (High),4910 N CLAREMONT AVE ,CHICAGO,IL,60625,01/13/2020,Canvass,Pass,,41.97081407357639,-87.6879143234316,"(-87.6879143234316, 41.97081407357639)"
2356562,ROSDED RESTAURANT,ROSDED RESTAURANT,2708826,Restaurant,Risk 1 (High),2308 W LELAND AVE ,CHICAGO,IL,60625,01/13/2020,License,Not Ready,,41.96682443406701,-87.68789283801166,"(-87.68789283801166, 41.96682443406701)"
2356544,BROADWAY CELLARS,BROADWAY CELLARS,1717951,Restaurant,Risk 1 (High),5900 N BROADWAY ,CHICAGO,IL,60660,01/10/2020,Canvass,No Entry,,41.98910771764999,-87.660387275496,"(-87.660387275496, 41.98910771764999)"
2356548,FULL SHILLING,FULL SHILLING,2616295,Restaurant,Risk 1 (High),3724-3726 N CLARK ST ,CHICAGO,IL,60613,01/10/2020,Canvass,Out of Business,,41.94970619451691,-87.65870141348526,"(-87.65870141348526, 41.94970619451691)"
2356507,BACK OF THE YARDS,BACK OF THE YARDS,3152720,School,Risk 1 (High),2111 W 47TH ST ,CHICAGO,IL,60609,01/10/2020,Canvass,Pass,,41.808384423666354,-87.67756963874196,"(-87.67756963874196, 41.808384423666354)"
2356492,LA BIZNAGA #2,LA BIZNAGA #2,2708992,,Risk 1 (High),2949 W BELMONT AVE ,CHICAGO,IL,60618,01/10/2020,License,Not Ready,,41.939255926667535,-87.70226967930802,"(-87.70226967930802, 41.939255926667535)"
2356489,"TIGHT FIVE PRODUCTIONS, NFP",THE LINCOLN LODGE,2595226,Liquor,Risk 3 (Low),2038-2044 N MILWAUKEE AVE ,CHICAGO,IL,60647,01/10/2020,License Re-Inspection,Pass,,41.91832294331334,-87.69008590775003,"(-87.69008590775003, 41.91832294331334)"
2356479,Burley Elementary,Burley Elementary,22421,School,Risk 1 (High),1630 W Barry (3100N) ,CHICAGO,IL,60657,01/10/2020,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: BASEMENT GIRLS WASHROOM HANDWASH BOWLS HOT AND COLD WATER PUSH BUTTONS NOT MAINTAINED, LESS THAN 15 SECONDS RUNNING WATER TIME. MUST RECALIBRATE SAID WASHROOM HANDWASH BOWL HOT/COLD WATER PUSH BUTTONS TO MININMAL 15 SECONDS RUNNING WATER TIME.",41.93796493348329,-87.66985204161114,"(-87.66985204161114, 41.93796493348329)"
2356555,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,76580,Restaurant,Risk 1 (High),3181 N BROADWAY ,CHICAGO,IL,60657,01/10/2020,Canvass,Out of Business,,41.940002577087995,-87.64425130765743,"(-87.64425130765743, 41.940002577087995)"
2356462,CASA DEI BAMBINI MONTESSORI,CASA DEI BAMBINI,2496108,Children's Services Facility,Risk 1 (High),4967 N ELSTON AVE ,CHICAGO,IL,60630,01/10/2020,Canvass,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED WASTE RECEPTACLE PROVIDED IN THE STAFF WASHROOM. MANAGEMENT INSTRUCTED TO PROVIDE.",41.97103084180758,-87.74467982803301,"(-87.74467982803301, 41.97103084180758)"
2356424,ATRIUM EVENTS,ARCHITECTURAL ARTIFACTS,2093021,BANQUET HALL,Risk 3 (Low),4325-4343 N RAVENSWOOD AVE ,CHICAGO,IL,60613,01/09/2020,Canvass,Out of Business,,41.96047630495004,-87.67379931767802,"(-87.67379931767802, 41.96047630495004)"
2356429,GORDO'S TAMALES,GORDO'S TAMALES,2647106,Restaurant,Risk 1 (High),2811 W 55TH ST ,CHICAGO,IL,60632,01/09/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOOR UNDER THE PREP AREA NO CLEAN, INSTRUCTED TO CLEAN",41.79357207902337,-87.69431303911125,"(-87.69431303911125, 41.79357207902337)"
2356418,EL PESCADOR RESTAURANT,EL PESCADOR RESTAURANT,2688759,Restaurant,Risk 3 (Low),4056 S WESTERN AVE ,CHICAGO,IL,60609,01/09/2020,License,Not Ready,,41.819533131452424,-87.68487387541627,"(-87.68487387541627, 41.819533131452424)"
2356411,BRASIL LEGAL,BRASIL LEGAL,2133719,Restaurant,Risk 1 (High),2161 N WESTERN AVE ,CHICAGO,IL,60647,01/09/2020,Canvass,Pass w/ Conditions,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE AND REMINDER STATEMENT ON THE MENU FOR RAW OR UNDERCOOKED FOODS.  MANAGEMENT INSTRUCTED TO DISCLOSE AND DESCRIBE WHICH FOODS CAN BE ORDERED RAW OR UNDERCOOKED AND LINK THOSE ITEMS TO A REMINDER STATEMENT ON THE MENU.  PRIORITY FOUNDATION 7-38-005.  NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO SELF-CLOSING DOOR DEVICES ON EITHER WASHROOM DOOR.  MANAGEMENT INSTRUCTED TO INSTALL. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION FROM REPORT #2282689 ON 4/5/19 NOT CORRECTED:  58 - OBSERVED NO FOOD ALLERGEN CERTIFICATE POSTED TO VIEW FOR FOOD MANAGER. MUST ENROLL AND MAINTAIN.  PRIORITY FOUNDATION 7-42-090.  CITATION ISSUED.",41.921592541606095,-87.68739054918353,"(-87.68739054918353, 41.921592541606095)"
2356403,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044724,Restaurant,Risk 1 (High),291 E ONTARIO ST ,CHICAGO,IL,60611,01/09/2020,Canvass,Pass,,41.89329367658513,-87.62039289469121,"(-87.62039289469121, 41.89329367658513)"
2360211,PORTAGE PARK,PORTAGE PARK ELEMENTARY SCHOOL,25011,School,Risk 1 (High),5330 W Berteau(4200N) ,CHICAGO,IL,60641,01/09/2020,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOT CORRECTED.5-203.11- OBSERVED NO HAND WASHING SINK IN THE FOOD SERVING AREA. A HAND WASHING SINK MUST BE LOCATED TO ALLOW CONVENIENT USE BY EMPLOYEES IN ALL FOOD SERVING AREAS. INSTRUCTED FACILITY TO PROVIDE AND TO MAINTAIN. PRIORITY FOUNDATION 7-38-030(C). NO CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: WASTE RECEPTACLES FOR WOMENS WASHROOM(STAFF) IN OLD BUILDING MUST HAVE A COVER OR LID.",41.957015098286135,-87.76100592790463,"(-87.76100592790463, 41.957015098286135)"
2356380,CHARTWELLS THOMPSON,MUCHIN COLLEGE PREP,2202623,School,Risk 1 (High),1 N STATE ST FL ,CHICAGO,IL,60602,01/09/2020,Canvass,Fail,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND 5 DEAD ROACHES ON SITE IN FOOD PREPARATION AREA LOCATED BEHIND STEAMERS AND STOVES. ALSO FOUND 2 DEAD ROACHES NEXT TO OFFICE DESK. INSTRUCTED TO CLEAN SANITIZE AND MAINTAIN.  | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: FOUND NO RUNNING HOT WATER AT UTILITY SINK WHEN HOT WATER KNOB IS TURNED ON. THE WATER SOURCE AND SYSTEM SHALL BE OF SUFFICIENT CAPACITY TO MEET THE PEAK WATER DEMANDS OF RETAIL FOOD ESTABLISHMENT. MUST REPAIR AND MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-030 (C). CITATION ISSUED. ",41.88211763349539,-87.62767361218859,"(-87.62767361218859, 41.88211763349539)"
2356390,MANN PARK,MANN PARK,2916086,Golden Diner,Risk 1 (High),3035 E 130TH ST ,CHICAGO,IL,60633,01/09/2020,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE DRY STORAGE BOTTOM SHELVING IN THE STORAGE CLOSET TO REMOVE DEBRIS.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAK AT THE NECK OF THE FAUCET AT THE 3 COMP SINK. MUST REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED CLEANING IN THE DRY FOOD STORAGE CLOSET TO REMOVE DEBRIS.",41.6590593680836,-87.54940207672955,"(-87.54940207672955, 41.6590593680836)"
2356373,TANAKA RAMEN,TANAKA RAMEN,2391406,Restaurant,Risk 1 (High),553-555 W DIVERSEY PKWY ,CHICAGO,IL,60614,01/09/2020,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 	2-102.14(O)  NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY/TRAINING SYSTEM AND MAINTAIN WITH VERIFIABLE DOCUMENTS ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-010.NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11   NO PROCEDURE/PLAN AND KIT FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED FACILITY TO DEVELOP AND MAINTAIN A PROCEDURE/PLAN AND TO MAINTAIN ANY APPROPRIATE SUPPLIES ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: 4-602.11(B-E)WE OBSERVED  INTERIOR OF ICE MACHINE COMPARTMENTS NOT CLEAN (INTERIOR TOP WITH EXCESS BLACK SLIME SUBSTANCE). ICE IS USED FOR HUMAN CONSUMPTION. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN UNIT. PRIORITY FOUNDATION VIOLATION:7-38-005,CITATION ISSUED | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-501.17 - MUST PROVIDE PROPER LABELS FOR DATE MARKING THE PREPARATION AND CONSUME BY/DISCARD DATE (MAXIMUM OF 7 DAYS TOTAL) OF ALL REFRIGERATED, READY-TO-EAT, TCS FOODS PREPARED ON SITE AND HELD OVER 24HRS. PRIORITY FOUNDATION VIOLATION#: 7-38-005. NO CITATION ISSUED.  | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MUST PROVIDE CONSUMER ADVISORY (ON SITE), REMINDER (IN THE MENU), AND DISCLOSURE (BY THE FOOD ITEMS) FOR ALL UNDERCOOKED FOODS(EGGS). PRIORITY FOUNDATION VIOLATION#: 7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-101.19 MECHANICAL STOPPERS  OF 3 COMPARTMENT SINK BROKEN NOT ABLE TO HOLD WATER. MUST REPAIR CAUSE. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments:  4-301.12(C) Over-sized utensils too large for 3 compartment sink. Must provide alternate manual warewashing equipment  install larger 3 compartment sink or remove all over-sized items. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MECHANICAL STOPPERS AT THREE COMPARTMENT SINK NOT ABLE TO HOLD WATER IN COMPARTMENT SINKS,REPAIR CAUSE AND MAINTAIN | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: WATER SPRAYER AT SCRAPE SINK ATTACHED AT LOW TEMP DISH MACHINE IS LEAKING REPAIR CAUSE | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:  MUST PROVIDED LID FOR RECEPTACLE INSIDE WOMEN'S WASHROOM.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BROKEN CAULKING ON WALL BEHIND THREE COMPARTMENT SINK,HANDWASHING SINK AND MOP  SINK,REMOVE,CLEAN AND REPLACE CAULKING AT SAID AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR DRAIN UNDER BAR COUNTER WITH BLACK SUBSTANCE,CLEAN AND MAINTAIN.DEBRIS UNDER THREE COMPARTMENT SINK/DISHMACHINE AREA  IN REAR PREP AREA.CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: GRIMES ON WALL UNDER BAR COUNTER TOP,BEHIND LOW TEMP DISH MACHINE AND ON CEILING AT MIDDLE PREP/DISHROOM AREA.CLEAN AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: CLEAN SPLATTERED  LIQUID FOOD ON LIGHT SHIELD AT MIDDLE PREP/DISHROOM AREA. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13  NO FOOD HANDLER TRAINING CERTIFICATE PROVIDED ON SITE,INSTRUCTED TO PROVIDE | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 	2-102.13 NO ALLERGEN TRAINING CERTIFICATES PROVIDED ON SITE. INSTRUCTED TO PROVIDE FOR ALL CERTIFIED FOOD SERVICE MANAGERS",41.932723556914546,-87.64324937587931,"(-87.64324937587931, 41.932723556914546)"
2356374,FORK LIFT,FORK LIFT,2703819,Restaurant,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661,01/09/2020,License,Pass w/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO  WRITTEN CLEAN UP PROCEDURE POSTED OR NECESSARY ITEMS OUTLINED IN THE POLICY AVAILABLE ON SITE FOR VOMIT AND DIAARHEAL EVENTS THAT CAN OCCUR IN THE FOOD ESTABLISHMENT. INSTRUCTED TO PROVIDE AND MAINTAIN. 7-38-005. NO CITATION ISSUED.   | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED CITY OF CHICAGO CERTIFIED FOOD MANAGER WITHOUT ALLERGEN TRAINING CERTIFICATE. INSTRUCTED TO OBTAIN.,41.884187507127805,-87.64111966683218,"(-87.64111966683218, 41.884187507127805)"
2356458,JINYA RAMEN BAR,JINYA RAMEN BAR,2391406,Restaurant,Risk 1 (High),553-555 W DIVERSEY PKWY ,CHICAGO,IL,60614,01/09/2020,Canvass,Out of Business,,41.932723556914546,-87.64324937587931,"(-87.64324937587931, 41.932723556914546)"
2356358,CHINA EXPRESS 168,CHINA EXPRESS,2565183,Restaurant,Risk 1 (High),4248 S WENTWORTH AVE ,CHICAGO,IL,60609,01/08/2020,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: MUST PROPERLY STORE UNUSED WIPING CLOTHS IN ADEQUATE CHEMICAL SANITIZING SOLUTION WHEN NOT IN USE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE COVERED RECEPTACLES FOR WASHROOM USED BY FEMALE EMPLOYEES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN FLOOR ALONG WALL BASE, CORNERS AT REAR UNDER SHELVING.",41.816833769262814,-87.6313462733625,"(-87.6313462733625, 41.816833769262814)"
2356361,SUBWAY,SUBWAY,2359708,Restaurant,Risk 1 (High),749 E 47TH ST ,CHICAGO,IL,60653,01/08/2020,Canvass,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND THE STORAGE RACKS INSIDE THE WALK IN COOLER WITH FOOD DEBRIS/DIRT. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND MOPS NOT PROPERLY STORED WHEN NOT IN USE. INSTRUCTED TO STORE HANGING UP FOR PROPER AIR DRYING. MAINTAIN SAME.",41.809415838781085,-87.60699289865474,"(-87.60699289865474, 41.809415838781085)"
2356355,IDOF TAYLOR INC,IDOF,2564809,Restaurant,Risk 1 (High),1129 W TAYLOR ST ,CHICAGO,IL,60607,01/08/2020,Canvass,Pass w/ Conditions,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO CLEAN THE BLADE OF THE CAN OPENER ON THE PREP TABLE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN FLOORS IN CORNER AREAS AROUND EQUIPMENT AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: SEE VIOLATION #60 | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION NOT CORRECTED FROM JANUARY 10, 2019 AS REQUIRED; MUST CORRECT.   VIOLATION #58  ALLERGEN AWARENESS TRAINING IS REQUIRED FOR ALL CITY OF CHICAGO CERTIFIED MANAGERS, CERTIFICATES MUST BE AVAILABLE AND MAINTAINED ON-SITE AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION 7-42-090 ISSUED.",41.86932926692286,-87.655326105994,"(-87.655326105994, 41.86932926692286)"
2356353,SBARRO LLC,SBARRO,2452476,Restaurant,Risk 1 (High),520 N MICHIGAN AVE ,CHICAGO,IL,60611,01/08/2020,Canvass,Pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: NO ALLERGEN TRAINING CERTIFICATE FOR FOOD SERVICE MANAGER. INSTRUCTED TO OBTAIN.,41.89168851736832,-87.62430717812579,"(-87.62430717812579, 41.89168851736832)"
2356343,SHELLY'S FREEZE,SHELLY'S FREEZE,9731,Restaurant,Risk 1 (High),5119 N LINCOLN AVE ,CHICAGO,IL,60625,01/08/2020,Canvass,No Entry,,41.97469920336708,-87.69207965247227,"(-87.69207965247227, 41.97469920336708)"
2356349,DOREEN'S PIZZERIA,DOREEN'S PIZZERIA,60383,Restaurant,Risk 1 (High),13201 S BALTIMORE AVE ,CHICAGO,IL,60633,01/08/2020,Canvass,Pass,,41.65541567106273,-87.54699806709193,"(-87.54699806709193, 41.65541567106273)"
2356326,LEAH'S PANCAKE HOUSE,LEAH'S PANCAKE HOUSE,2231999,Restaurant,Risk 1 (High),5004-5006 S ARCHER AVE ,CHICAGO,IL,60632,01/08/2020,Canvass,Out of Business,,41.802201915317575,-87.72384500262709,"(-87.72384500262709, 41.802201915317575)"
2356306,FAT BABY TACOS,FAT BABY TACOS,2442390,Restaurant,Risk 1 (High),109 W HUBBARD ST ,CHICAGO,IL,60654,01/08/2020,Canvass,Out of Business,,41.88990547666711,-87.63150401653571,"(-87.63150401653571, 41.88990547666711)"
2356305,FRESH MARKET PLACE,SUPERMERCADO LA VILLA,2510994,Grocery Store,Risk 1 (High),5020-5028 W FULLERTON AVE ,CHICAGO,IL,60639,01/08/2020,Canvass,Out of Business,,41.92427271358551,-87.75211503765784,"(-87.75211503765784, 41.92427271358551)"
2356302,MELVILLE FULLER ELEMENTARY,MELVILLE FULLER ELEMENTARY,23271,School,Risk 1 (High),4214 S St Lawrence (600E) ,CHICAGO,IL,60653,01/08/2020,Canvass,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: FOUND A 1/4' GAP UNDER THE LEFT DOOR OF DOOR #7. INSTRUCTED TO FIX AND MAINTAIN.",41.81800609529322,-87.61182077063333,"(-87.61182077063333, 41.81800609529322)"
2356294,FOODA - BRADLEY BUSINESS CENTER,,2658452,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),2500 W BRADLEY PL ,CHICAGO,IL,60618,01/08/2020,Canvass,Out of Business,,41.94957580301943,-87.69089236752176,"(-87.69089236752176, 41.94957580301943)"
2356285,GEORGE TILTON,TILTON ELEMENTARY,25621,School,Risk 1 (High),223 N Keeler  (4200W) ,CHICAGO,IL,60624,01/08/2020,Canvass Re-Inspection,Pass,52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: UNABLE TO LOCATE GREASE TRAP. INSTRUCTED TO PROVIDE AND MAINTAIN  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED LIDS OPEN OF THE OUTDOOR RECEPTACLES. INSTRUCTED TO PROPERLY CLOSE AND MAINTAIN TO ELIMINATE PESTS | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED 16 LIGHT COVERS MISSING FROM THE LIGHT FIXTURES KIN THE DINING AREA. INSTRUCTED TO PROVIDE AND MAINTAIN,41.88409702569362,-87.73052949018061,"(-87.73052949018061, 41.88409702569362)"
2356279,HOLDEN ELEMENTARY SCHOOL (MAIN),HOLDEN ELEMENTARY SCHOOL,23821,School,Risk 1 (High),1104 W 31st St (3100S) ,CHICAGO,IL,60608,01/08/2020,Canvass,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO CLOSED RECEPTACLE INSIDE OF THE WOMEN'S TOILET ROOMS. INSTRUCTED TO PROVIDE.",41.838054733366924,-87.65380002395295,"(-87.65380002395295, 41.838054733366924)"
2356267,"J'S DELI GROCERY & GRILL, INC.",J'S DELI GROCERY & GRILL,2694034,,Risk 2 (Medium),51 E 51ST ST ,CHICAGO,IL,60615,01/07/2020,License,Not Ready,,41.80186863276546,-87.62391427138503,"(-87.62391427138503, 41.80186863276546)"
2356256,MACKU,MACKU  FINE JAPANESE CUISINE,1595410,Restaurant,Risk 1 (High),2239 N CLYBOURN AVE ,CHICAGO,IL,60614,01/07/2020,Canvass,No Entry,,41.92244497291765,-87.66534126834917,"(-87.66534126834917, 41.92244497291765)"
2356262,SUBWAY,SUBWAY,2565050,Restaurant,Risk 1 (High),5131 S PULASKI RD ,CHICAGO,IL,60632,01/07/2020,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE CEILING TILES NOT CLEAN OVER THE BREAD OVEN, INSTRUCTED TO CLEAN, OR REPLACE.",41.79952554532151,-87.72319591253589,"(-87.72319591253589, 41.79952554532151)"
2356257,UMAMI SUSHI,UMAMI SUSHI,2196866,Restaurant,Risk 1 (High),4626 N CUMBERLAND AVE ,CHICAGO,IL,60656,01/07/2020,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND WASHING SIGNAGE AT HAND SINK IN FRONT PREP(SUSHI) AREA. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: INSTRUCTED TO PROVIDE LID/COVER FOR GARBAGE CONTAINER INSIDE EMPLOYEE WASHROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN VENT COVER WITH DUST ACCUMULATION INSIDE CUSTOMER'S (MEN AND WOMEN'S) WASHROOM.",41.963837023211276,-87.8368386547161,"(-87.8368386547161, 41.963837023211276)"
2356226,"JONES ACADEMY, INCORPORATED","JONES ACADEMY, INCORPORATED",2215790,Daycare Above and Under 2 Years,Risk 1 (High),4344 S WENTWORTH AVE ,CHICAGO,IL,60609,01/07/2020,License,Pass,"51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: REPAIR LEFT FAUCET AT LAST HAND SINK IN CATERPILLAR ROOM. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE COVERED RECEPTACLES IN WASHROOMS USED BY FEMALE STAFF. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REMOVE CLUTTER AND UNNECESSARY ITEMS IN 2ND FLOOR STORAGE AREA, AND IN STORAGE AREA OF 1ST FLOOR BABY BUG CLOSET. ORGANIZE AND MAINTAIN AREAS AT ALL TIMES.",41.81511207847913,-87.63130757563485,"(-87.63130757563485, 41.81511207847913)"
2356225,CHINA HO RESTAURANT,CHINA HO RESTAURANT,2004404,Restaurant,Risk 1 (High),5151 S PULASKI RD ,CHICAGO,IL,60632,01/07/2020,Canvass,Out of Business,,41.79901235310339,-87.72318127025324,"(-87.72318127025324, 41.79901235310339)"
2356217,EGGSPERIENCE,EGGSPERIENCE,2506984,Restaurant,Risk 1 (High),33 W ONTARIO ST ,CHICAGO,IL,60654,01/07/2020,Canvass,Out of Business,,41.8931417574988,-87.62953060218635,"(-87.62953060218635, 41.8931417574988)"
2356208,SEVEN STAR CHINESE CUISINE,SEVEN STAR CHINESE CUISINE,1914170,Restaurant,Risk 1 (High),3209 W 47TH PL ,CHICAGO,IL,60632,01/07/2020,Canvass,Out of Business,,41.80670750866157,-87.70431938269333,"(-87.70431938269333, 41.80670750866157)"
2356204,ORIGINAL PANCAKE HOUSE,ORIGINAL PANCAKE HOUSE,15622,Restaurant,Risk 1 (High),10437 S WESTERN AVE ,CHICAGO,IL,60643,01/07/2020,Canvass,Fail,"22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER COLD TEMPERATURRES OF (TCS) FOODS. APPROX 10-LBS OF  COOKED TURKEY SAUSAGE INSIDE COOLER AT 49.7F,2-LBS OF COOKED CHICKEN SAUSAGE AT IMPROPER TEMPERATURE OF , 46.F, 50.0F. INSTRUCTED MAINTAIN COLD FOODS AT 41.OF OR BELOW. FOODS REMOVED AND DISCRDED BY PIC AT COST APPROX $40.00. PRIORITY VIOLATION ISSUED 7-38-005 | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments:  EVIDENCE OF IMPROPER PEST CONTROL ON PREMISES. OBSERVED 48 MICE DROPPING ON FLOORS  AND UNDER CRATE IN BASEMENT STORAGE AREA. INSTRUCTED TO CLEAN/SANITIZE ALL AREAS. RECOMMENED PEST SERVICE. PRIORITY FOUNDATION ISSUED 7-38-020(A). | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: UNABLE TO LOCATE BACKFLOW PREVENTER DEVICE ON WATERLINE OF ICE MACHINE. INSTRUCTED THAT BACKFLOW PREVENTER DEVICE MUST BE LOCATED TO BE SERVICED AND MAINTAINED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR AREA NEED RE-GROUTING IN THE REAR 3-  COMPARTMENT SINK / PREP AREA. MUST REPAIR FLOOR AREAS.",41.70344854386489,-87.6813819117631,"(-87.6813819117631, 41.70344854386489)"
